N,Iteration,Molecule,LowestRMSD
1,1,mol29,5.05291906851289
1,1,mol30,1.1800098398836436
1,1,mol31,1.1629916073428905
1,1,mol32,5.342424523967158
1,1,mol34,0.7398967175915179
1,1,mol35,4.848758305237403
1,1,mol36,3.741687448251123
1,1,mol37,1.8433139859876018
1,1,mol38,3.078637238218471
1,1,mol39,0.8260486273821895
1,1,mol40,3.0693311413889512
1,1,mol41,1.8194509640308585
1,1,mol43,2.4204537477506154
1,1,mol44,1.5304782036997457
1,1,mol45,1.713769974541807
1,1,mol46,4.541819905379695
1,1,mol57,4.326556878387604
1,2,mol0,3.0922626734722907
1,2,mol1,1.7608726499238951
1,2,mol2,4.418742273449161
1,2,mol3,1.280832678905153
1,2,mol4,6.214101286406128
1,2,mol5,1.5359772739565878
1,2,mol6,3.2786623835396798
1,2,mol7,1.3250009325105572
1,2,mol8,1.4360228108017141
1,2,mol9,1.5010961818427415
1,2,mol10,0.7046906724397092
1,2,mol11,2.153071763860493
1,2,mol12,2.589065009513738
1,2,mol13,2.0907116152278826
1,2,mol14,1.376450592829252
1,2,mol15,5.607211692332614
1,2,mol16,1.832165513811457
1,2,mol17,2.1751497274482463
1,2,mol18,5.216766528195974
1,2,mol19,1.436995118829031
1,2,mol20,0.7038895586448424
1,2,mol21,5.384434829802371
1,2,mol23,5.971939605563673
1,2,mol24,7.29149157195487
1,2,mol25,9.916977335333192
1,2,mol26,5.213124676604572
1,2,mol27,0.688681972366418
1,2,mol28,1.952085278214313
1,2,mol29,0.9025008984841545
1,2,mol30,5.570218897553906
1,2,mol31,1.1673439719080234
1,2,mol32,1.6126675345969042
1,2,mol34,1.3428115930108455
1,2,mol35,4.778607382909796
1,2,mol36,2.160446403963774
1,2,mol37,4.852246694927773
1,2,mol38,3.078787094265887
1,2,mol39,1.0579464782303496
1,2,mol40,3.069552189733871
1,2,mol41,1.8020498001741498
1,2,mol43,2.0057859307513355
1,2,mol44,1.0299756560229951
1,2,mol45,0.7309606061152047
1,2,mol46,4.568102588532229
1,2,mol57,0.6307182099675065
1,3,mol0,2.057506953025919
1,3,mol1,1.5224400987395204
1,3,mol2,3.9257778424225127
1,3,mol3,1.1596725586316348
1,3,mol4,3.5932408353144702
1,3,mol5,1.592591859377523
1,3,mol6,3.304139089154116
1,3,mol7,3.1610130377776047
1,3,mol8,2.382516875431166
1,3,mol9,1.4947416959525304
1,3,mol10,2.3068018942071404
1,3,mol11,3.0238481532091965
1,3,mol12,4.032559555378497
1,3,mol13,2.254510720701079
1,3,mol14,1.1305889922956087
1,3,mol15,0.6454697999376725
1,3,mol16,0.7902953322051592
1,3,mol17,2.1745760235670604
1,3,mol18,5.11705998691689
1,3,mol19,2.812032873070791
1,3,mol20,1.5025944496104062
1,3,mol21,5.0212834169219684
1,3,mol23,2.5215206498262117
1,3,mol24,7.180202395746856
1,3,mol25,9.91679205266772
1,3,mol26,5.195618214899936
1,3,mol27,4.8619600050095535
1,3,mol28,1.313214788520703
1,3,mol29,0.8988402992353044
1,3,mol30,4.364569607774759
1,3,mol31,2.1200911451515476
1,3,mol32,6.006345310467207
1,3,mol34,0.9848791509073038
1,3,mol35,4.824047512023578
1,3,mol36,2.1606372486838232
1,3,mol37,0.6579668216844217
1,3,mol38,3.083637988568933
1,3,mol39,2.6824492313555535
1,3,mol40,3.0693311413889512
1,3,mol41,1.8194509640308585
1,3,mol43,2.6295630045693903
1,3,mol44,1.1783353975599888
1,3,mol45,0.7275857707831797
1,3,mol46,4.5936741617703065
1,3,mol57,4.305570330174264
1,4,mol0,2.0453316544634026
1,4,mol1,1.5224400987395204
1,4,mol2,2.6141721891876637
1,4,mol3,1.8095610532406485
1,4,mol4,1.9312180635916953
1,4,mol5,2.2266081510524773
1,4,mol6,3.2660233904769966
1,4,mol7,1.0600750889586874
1,4,mol8,0.6899963842555367
1,4,mol9,1.5016494722867413
1,4,mol10,5.172667756612068
1,4,mol11,2.2524225240837925
1,4,mol12,2.8415944067240813
1,4,mol13,2.1965238422917466
1,4,mol14,1.118870629027324
1,4,mol15,0.900406264737728
1,4,mol16,2.6903244798429244
1,4,mol17,2.1680418837156847
1,4,mol18,5.630810011550423
1,4,mol19,3.1533601922881713
1,4,mol20,0.6920965532166442
1,4,mol21,1.3211447257544833
1,4,mol23,0.8066164562541484
1,4,mol24,3.770002846963263
1,4,mol25,8.720029898765592
1,4,mol26,0.8719536649521749
1,4,mol27,5.688448985911053
1,4,mol28,5.698892941131081
1,4,mol29,5.161904334072615
1,4,mol30,1.197081624897261
1,4,mol31,6.3251282709325345
1,4,mol32,1.931205922289416
1,4,mol34,0.9484135409169325
1,4,mol35,4.908992247418751
1,4,mol36,3.727012618223877
1,4,mol37,0.6629060837988286
1,4,mol38,3.0780222397152714
1,4,mol39,0.8260486273821895
1,4,mol40,3.0687333568591466
1,4,mol41,1.4999041320646516
1,4,mol43,2.3862664603937254
1,4,mol44,0.8568791016573707
1,4,mol45,0.7195129388904478
1,4,mol46,4.544041337698161
1,4,mol57,4.343571996773376
1,5,mol0,0.904948074062816
1,5,mol1,1.0188962087720221
1,5,mol2,2.6460194110420114
1,5,mol3,0.8141628763270825
1,5,mol4,1.9472797797367047
1,5,mol5,0.999296567869397
1,5,mol6,3.1291055479162084
1,5,mol7,3.1641549038833783
1,5,mol8,1.4522053963344361
1,5,mol9,1.4947416959525304
1,5,mol10,5.196874541179987
1,5,mol11,2.643849520490907
1,5,mol12,1.976647247175743
1,5,mol13,2.254510720701079
1,5,mol14,1.118870629027324
1,5,mol15,0.9136781533421583
1,5,mol16,0.5644759670423718
1,5,mol17,1.9044905476029779
1,5,mol18,5.626526813779214
1,5,mol19,1.4371005165315978
1,5,mol20,0.7265572580538776
1,5,mol21,6.8283722053852465
1,5,mol23,5.971939605563673
1,5,mol24,7.318709570492753
1,5,mol25,9.903480093492142
1,5,mol26,3.7469911874101616
1,5,mol27,0.7115154181832604
1,5,mol28,1.313214788520703
1,5,mol29,2.422014449852461
1,5,mol30,5.572698918238212
1,5,mol31,3.2716715542288157
1,5,mol32,6.146853962335996
1,5,mol34,1.670378463750704
1,5,mol35,4.8658900010798325
1,5,mol36,3.7278278426450973
1,5,mol37,4.888473831466985
1,5,mol38,3.0786705925241056
1,5,mol39,1.0591314738029456
1,5,mol40,3.069677601231113
1,5,mol41,1.7966420231172289
1,5,mol43,2.6295630045693903
1,5,mol44,0.8176890959981585
1,5,mol45,2.98298541604006
1,5,mol46,1.130839038202423
1,5,mol57,4.275158804832688
1,6,mol0,6.222609327424469
1,6,mol1,1.0188962087720221
1,6,mol2,2.6141721891876637
1,6,mol3,1.6722948579397985
1,6,mol4,1.9224829593894603
1,6,mol5,2.0684980373584003
1,6,mol6,3.1973473345288976
1,6,mol7,1.3250009325105572
1,6,mol8,0.6899963842555367
1,6,mol9,1.4947416959525304
1,6,mol10,5.262016287368314
1,6,mol11,2.2524225240837925
1,6,mol12,1.5966959082706926
1,6,mol13,6.475446147130731
1,6,mol14,5.8034616272962465
1,6,mol15,0.9755260035920162
1,6,mol16,0.5121339786669725
1,6,mol17,2.211971186007465
1,6,mol18,5.11705998691689
1,6,mol19,4.142357096834157
1,6,mol20,1.5025944496104062
1,6,mol21,1.239670517494243
1,6,mol23,0.9496693358743348
1,6,mol24,7.4234041509494375
1,6,mol25,9.025897638827141
1,6,mol26,5.20193526145912
1,6,mol27,4.908990851265921
1,6,mol28,0.9645497923083625
1,6,mol29,0.9025008984841545
1,6,mol30,4.3588769125646225
1,6,mol31,1.8281138172307545
1,6,mol32,6.208113890247643
1,6,mol34,0.8753599884958527
1,6,mol35,3.6149099968349683
1,6,mol36,3.7282705943104504
1,6,mol37,3.345823363865388
1,6,mol38,3.078766114858354
1,6,mol39,1.8573052971442252
1,6,mol40,0.7911771075429322
1,6,mol41,1.5725188353199138
1,6,mol43,2.6039418695508547
1,6,mol44,5.819449873901926
1,6,mol45,0.729072288983817
1,6,mol46,4.5936741617703065
1,6,mol57,1.664727145233393
1,7,mol0,6.253637200201975
1,7,mol1,3.1293411725553355
1,7,mol2,2.6164140974178127
1,7,mol3,1.1499146760356447
1,7,mol4,1.9286226967153826
1,7,mol5,1.000216747343628
1,7,mol6,3.1974497421866577
1,7,mol7,3.157625428716478
1,7,mol8,0.6935865866226489
1,7,mol9,1.504974394498205
1,7,mol10,5.225915734248935
1,7,mol11,2.667172537913512
1,7,mol12,2.997948355086766
1,7,mol13,1.2907468019829715
1,7,mol14,1.1305889922956087
1,7,mol15,0.900406264737728
1,7,mol16,0.508409275144181
1,7,mol17,1.4940362872859794
1,7,mol18,5.673891803510283
1,7,mol19,1.4370931004046916
1,7,mol20,1.114478906864618
1,7,mol21,5.01452854522071
1,7,mol23,5.968821198737652
1,7,mol24,7.44970609781949
1,7,mol25,9.903480093492142
1,7,mol26,5.247771912048232
1,7,mol27,5.686934890853991
1,7,mol28,1.0006956563206157
1,7,mol29,5.145165523090584
1,7,mol30,5.5065020561554725
1,7,mol31,1.8281138172307545
1,7,mol32,6.146853962335996
1,7,mol34,0.7398967175915179
1,7,mol35,3.6149099968349683
1,7,mol36,3.741687448251123
1,7,mol37,4.856304515878046
1,7,mol38,3.0787025483000288
1,7,mol39,1.0579464782303496
1,7,mol40,3.132130968765515
1,7,mol41,1.8230023925747694
1,7,mol43,2.424948873687856
1,7,mol44,2.4306076431331207
1,7,mol45,0.7309606061152047
1,7,mol46,4.561594801198653
1,7,mol57,4.275831590597768
1,8,mol0,0.8360886745734568
1,8,mol1,3.1293411725553355
1,8,mol2,3.207620790355715
1,8,mol3,0.8023550302668977
1,8,mol4,3.5902742558194634
1,8,mol5,2.0684980373584003
1,8,mol6,3.304139089154116
1,8,mol7,3.202729008505571
1,8,mol8,0.7364187349211433
1,8,mol9,2.86675116506141
1,8,mol10,5.172667756612068
1,8,mol11,2.2258867671859086
1,8,mol12,1.4091692589013423
1,8,mol13,2.0907116152278826
1,8,mol14,1.2494871185810599
1,8,mol15,0.9755260035920162
1,8,mol16,0.8278738598933637
1,8,mol17,2.182370589831992
1,8,mol18,0.8999015849786348
1,8,mol19,4.141655414389089
1,8,mol20,0.7270390375016201
1,8,mol21,1.239670517494243
1,8,mol23,2.680863992726972
1,8,mol24,7.464973197801107
1,8,mol25,9.034445074067442
1,8,mol26,5.119205708695557
1,8,mol27,0.6864439136320606
1,8,mol28,0.9702850730041856
1,8,mol29,3.681818533407259
1,8,mol30,1.1770085480667598
1,8,mol31,2.1336137006848266
1,8,mol32,1.931205922289416
1,8,mol34,0.8699705066451575
1,8,mol35,4.9129812748428545
1,8,mol36,3.7289316765529503
1,8,mol37,1.035004973267037
1,8,mol38,3.078637238218471
1,8,mol39,1.8573052971442252
1,8,mol40,3.1320067441657913
1,8,mol41,1.5725188353199138
1,8,mol43,2.4204537477506154
1,8,mol44,5.1686313823183125
1,8,mol45,0.7347670710626251
1,8,mol46,5.12524363304463
1,8,mol57,4.326556878387604
1,9,mol0,6.253637200201975
1,9,mol1,2.5202125335475176
1,9,mol2,2.6111454428298537
1,9,mol3,1.1596725586316348
1,9,mol4,2.1855770517515185
1,9,mol5,0.999296567869397
1,9,mol6,3.11855650009515
1,9,mol7,3.1680022026143275
1,9,mol8,2.6684363102225777
1,9,mol9,3.072354813416544
1,9,mol10,5.225915734248935
1,9,mol11,2.6838718313287617
1,9,mol12,1.5172712686128802
1,9,mol13,1.9896148847845143
1,9,mol14,1.1154339063790377
1,9,mol15,0.9562058353062296
1,9,mol16,2.5016465864874298
1,9,mol17,1.8983396502542094
1,9,mol18,0.9138070289598734
1,9,mol19,3.1533601922881713
1,9,mol20,0.7008269167058919
1,9,mol21,5.0212834169219684
1,9,mol23,2.5215206498262117
1,9,mol24,2.7310458008080185
1,9,mol25,9.91849411471613
1,9,mol26,5.226723632927228
1,9,mol27,4.908990851265921
1,9,mol28,1.0038018370962942
1,9,mol29,5.104474510719808
1,9,mol30,5.570218897553906
1,9,mol31,1.150201507888944
1,9,mol32,1.1906908606831104
1,9,mol34,3.166442671285956
1,9,mol35,3.3838492884519136
1,9,mol36,3.7289316765529503
1,9,mol37,4.867410306794313
1,9,mol38,3.0801477014466814
1,9,mol39,1.8573052971442252
1,9,mol40,3.1326921801383554
1,9,mol41,1.7957462602009344
1,9,mol43,3.2067289065338844
1,9,mol44,0.8020170397192318
1,9,mol45,2.931462902934651
1,9,mol46,5.020696804357969
1,9,mol57,4.283139522368717
1,10,mol0,6.222609327424469
1,10,mol1,2.468923867649629
1,10,mol2,2.6099724075276267
1,10,mol3,2.7584691426243673
1,10,mol4,2.1855770517515185
1,10,mol5,1.540875929643771
1,10,mol6,3.1341725932510025
1,10,mol7,3.157625428716478
1,10,mol8,1.4360228108017141
1,10,mol9,1.5010961818427415
1,10,mol10,5.233157053797056
1,10,mol11,1.9924278105701432
1,10,mol12,4.032559555378497
1,10,mol13,2.2766779123506615
1,10,mol14,1.2582404001223295
1,10,mol15,0.9847246499990692
1,10,mol16,0.7905262747389438
1,10,mol17,2.150741020396966
1,10,mol18,5.630810011550423
1,10,mol19,1.416337821772975
1,10,mol20,2.959002571553721
1,10,mol21,1.2505546781550796
1,10,mol23,2.571646582930866
1,10,mol24,7.44970609781949
1,10,mol25,9.91679205266772
1,10,mol26,5.189764913609229
1,10,mol27,4.8619600050095535
1,10,mol28,1.0038018370962942
1,10,mol29,2.422014449852461
1,10,mol30,5.4571799147748665
1,10,mol31,3.2716715542288157
1,10,mol32,1.5863443420104513
1,10,mol34,1.670378463750704
1,10,mol35,4.907323305463767
1,10,mol36,3.2415791004385497
1,10,mol37,4.776278126814591
1,10,mol38,3.0790394294620227
1,10,mol39,1.0613410869272895
1,10,mol40,3.1320317503978155
1,10,mol41,3.1340942420745956
1,10,mol43,5.775437254442299
1,10,mol44,5.1686313823183125
1,10,mol45,0.7256212386991455
1,10,mol46,5.12524363304463
1,10,mol57,1.664727145233393
1,11,mol0,2.0831984415196745
1,11,mol1,2.438855142120991
1,11,mol2,4.357429884213094
1,11,mol3,3.3321195908261716
1,11,mol4,3.5968206179505655
1,11,mol5,0.999296567869397
1,11,mol6,3.1974826208991938
1,11,mol7,3.279973447652845
1,11,mol8,5.095047871806506
1,11,mol9,1.504974394498205
1,11,mol10,5.203371556557174
1,11,mol11,2.1955702722375645
1,11,mol12,1.538691529673304
1,11,mol13,6.504038627109069
1,11,mol14,5.8034616272962465
1,11,mol15,0.8902527787095077
1,11,mol16,5.440929773146847
1,11,mol17,1.9044905476029779
1,11,mol18,5.673891803510283
1,11,mol19,3.1533601922881713
1,11,mol20,2.959002571553721
1,11,mol21,5.0212834169219684
1,11,mol23,2.370282274856731
1,11,mol24,3.8420998959625656
1,11,mol25,9.883253375243816
1,11,mol26,5.421299922771941
1,11,mol27,5.684679698788006
1,11,mol28,1.1071240513149374
1,11,mol29,5.11923310157247
1,11,mol30,5.239266282388955
1,11,mol31,3.2716715542288157
1,11,mol32,6.006345310467207
1,11,mol34,0.9484135409169325
1,11,mol35,4.929109526952678
1,11,mol36,3.0768697691647597
1,11,mol37,0.7352522192673066
1,11,mol38,3.0790859445030696
1,11,mol39,0.8260486273821895
1,11,mol40,3.1320317503978155
1,11,mol41,1.8020498001741498
1,11,mol43,2.0066826704788174
1,11,mol44,1.5304782036997457
1,11,mol45,0.729072288983817
1,11,mol46,1.130839038202423
1,11,mol57,0.9150678615020016
1,12,mol0,2.057506953025919
1,12,mol1,3.0050217901456215
1,12,mol2,3.158854926367042
1,12,mol3,1.2711882608782206
1,12,mol4,1.9321963396241966
1,12,mol5,1.6033035418230142
1,12,mol6,3.304139089154116
1,12,mol7,3.1610130377776047
1,12,mol8,0.6935865866226489
1,12,mol9,3.072354813416544
1,12,mol10,5.233157053797056
1,12,mol11,2.2524225240837925
1,12,mol12,2.7392057948024036
1,12,mol13,3.1248192196685167
1,12,mol14,5.8034616272962465
1,12,mol15,0.6454697999376725
1,12,mol16,5.440929773146847
1,12,mol17,2.182370589831992
1,12,mol18,5.20756460503259
1,12,mol19,1.4368600362756814
1,12,mol20,0.9251598353936693
1,12,mol21,6.6598033369153535
1,12,mol23,5.968821198737652
1,12,mol24,7.180202395746856
1,12,mol25,9.0181781828596
1,12,mol26,2.5463854624222333
1,12,mol27,0.9321930843781774
1,12,mol28,1.1480057109476511
1,12,mol29,5.123084494371588
1,12,mol30,5.4571799147748665
1,12,mol31,3.3217857462139246
1,12,mol32,2.8351849947200467
1,12,mol34,1.019033199071949
1,12,mol35,4.9129812748428545
1,12,mol36,2.1634160192621303
1,12,mol37,3.345823363865388
1,12,mol38,3.083637988568933
1,12,mol39,2.701650739603475
1,12,mol40,3.070667164558868
1,12,mol41,1.8194509640308585
1,12,mol43,2.424948873687856
1,12,mol44,5.1893831288231445
1,12,mol45,0.8845616109631615
1,12,mol46,4.564254522178383
1,12,mol57,0.9150678615020016
1,13,mol0,2.2113836509638034
1,13,mol1,2.5202125335475176
1,13,mol2,3.2145846770357953
1,13,mol3,0.8061638623586226
1,13,mol4,6.38827744437307
1,13,mol5,1.540875929643771
1,13,mol6,0.8973876035205643
1,13,mol7,0.8858235683423473
1,13,mol8,5.188486804344514
1,13,mol9,1.501653991120331
1,13,mol10,2.3068018942071404
1,13,mol11,2.712886009461757
1,13,mol12,1.5875148621168438
1,13,mol13,2.2484040029513834
1,13,mol14,1.1384316885522818
1,13,mol15,0.8997027196158797
1,13,mol16,0.5121339786669725
1,13,mol17,2.1751497274482463
1,13,mol18,5.635547464219479
1,13,mol19,1.436995118829031
1,13,mol20,0.7008269167058919
1,13,mol21,1.2505546781550796
1,13,mol23,2.3424943868662735
1,13,mol24,7.354206444802714
1,13,mol25,9.916977335333192
1,13,mol26,5.171517139981037
1,13,mol27,2.697395542984473
1,13,mol28,5.698892941131081
1,13,mol29,6.0259161457237465
1,13,mol30,4.3588769125646225
1,13,mol31,1.1832152546134622
1,13,mol32,1.646757022583651
1,13,mol34,0.822006326831705
1,13,mol35,4.908992247418751
1,13,mol36,3.7840342525405344
1,13,mol37,4.856304515878046
1,13,mol38,3.078766114858354
1,13,mol39,1.0595144089628985
1,13,mol40,3.069677601231113
1,13,mol41,1.533552749713503
1,13,mol43,2.4204537477506154
1,13,mol44,0.806594963322449
1,13,mol45,2.931462902934651
1,13,mol46,4.559808281340416
1,13,mol57,4.305570330174264
1,14,mol0,6.253637200201975
1,14,mol1,2.4970889590180803
1,14,mol2,2.6111454428298537
1,14,mol3,0.8277055652239526
1,14,mol4,1.9268833363750908
1,14,mol5,1.592591859377523
1,14,mol6,3.1973473345288976
1,14,mol7,3.1641549038833783
1,14,mol8,0.6935865866226489
1,14,mol9,3.072354813416544
1,14,mol10,5.172667756612068
1,14,mol11,2.2258867671859086
1,14,mol12,1.4202367540103518
1,14,mol13,2.2415802057977743
1,14,mol14,1.1179875332489178
1,14,mol15,0.8762077676585976
1,14,mol16,3.421674030354148
1,14,mol17,2.168887714621567
1,14,mol18,5.2450860653792235
1,14,mol19,4.141655414389089
1,14,mol20,0.7270390375016201
1,14,mol21,5.022927050341818
1,14,mol23,5.971939605563673
1,14,mol24,7.323247293114655
1,14,mol25,9.903480093492142
1,14,mol26,0.8741108825543819
1,14,mol27,1.975790154359137
1,14,mol28,1.2376246611320032
1,14,mol29,5.110579385940501
1,14,mol30,5.5065020561554725
1,14,mol31,1.1629916073428905
1,14,mol32,1.931205922289416
1,14,mol34,0.8733694560475289
1,14,mol35,4.848758305237403
1,14,mol36,3.7289316765529503
1,14,mol37,4.776278126814591
1,14,mol38,3.078780983529919
1,14,mol39,1.0578450466868954
1,14,mol40,3.0693311413889512
1,14,mol41,1.5691665794626666
1,14,mol43,2.425070348464143
1,14,mol44,5.8174090855932485
1,14,mol45,0.8845616109631615
1,14,mol46,4.536280716977931
1,14,mol57,4.287441934883783
1,15,mol0,3.0922626734722907
1,15,mol1,1.7885651327950016
1,15,mol2,2.6164140974178127
1,15,mol3,1.2953170247451373
1,15,mol4,1.9268833363750908
1,15,mol5,2.0684980373584003
1,15,mol6,0.8431187096556622
1,15,mol7,3.1680022026143275
1,15,mol8,5.188486804344514
1,15,mol9,2.7958140401576883
1,15,mol10,2.4433339908580556
1,15,mol11,2.197429266286706
1,15,mol12,2.589065009513738
1,15,mol13,2.2886140879175403
1,15,mol14,1.1179875332489178
1,15,mol15,0.956562133508931
1,15,mol16,0.5130039924949797
1,15,mol17,1.9049858864903098
1,15,mol18,5.626526813779214
1,15,mol19,3.1533601922881713
1,15,mol20,0.7669035228327834
1,15,mol21,5.384434829802371
1,15,mol23,0.8991863113393127
1,15,mol24,7.310329142498761
1,15,mol25,9.883253375243816
1,15,mol26,5.213124676604572
1,15,mol27,0.6869072556120658
1,15,mol28,5.698892941131081
1,15,mol29,5.123084494371588
1,15,mol30,1.1770085480667598
1,15,mol31,2.673781085607047
1,15,mol32,6.167749151374894
1,15,mol34,0.8733694560475289
1,15,mol35,4.848758305237403
1,15,mol36,2.160811977104903
1,15,mol37,1.8433139859876018
1,15,mol38,3.0782903547556746
1,15,mol39,1.0613410869272895
1,15,mol40,2.960897439206566
1,15,mol41,1.8020498001741498
1,15,mol43,3.2067289065338844
1,15,mol44,0.806594963322449
1,15,mol45,0.7270328299997432
1,15,mol46,2.0495211465907297
1,15,mol57,4.275831590597768
1,16,mol0,2.0453316544634026
1,16,mol1,1.5224400987395204
1,16,mol2,3.2145846770357953
1,16,mol3,1.2711882608782206
1,16,mol4,6.299800572625862
1,16,mol5,1.5347947157338155
1,16,mol6,3.11855650009515
1,16,mol7,1.3250009325105572
1,16,mol8,1.4522053963344361
1,16,mol9,3.072354813416544
1,16,mol10,5.257631613104672
1,16,mol11,2.6657593540427964
1,16,mol12,3.3551602277269756
1,16,mol13,2.224031472294423
1,16,mol14,1.118870629027324
1,16,mol15,0.8731265444547993
1,16,mol16,2.4790648866266616
1,16,mol17,2.2132416498101932
1,16,mol18,5.216766528195974
1,16,mol19,2.812032873070791
1,16,mol20,1.114478906864618
1,16,mol21,6.677799897400506
1,16,mol23,0.8833154094093458
1,16,mol24,7.464973197801107
1,16,mol25,8.720029898765592
1,16,mol26,5.195618214899936
1,16,mol27,0.9321930843781774
1,16,mol28,0.9702850730041856
1,16,mol29,5.123084494371588
1,16,mol30,1.481561891683533
1,16,mol31,1.9533569396682218
1,16,mol32,6.178945352913047
1,16,mol34,0.7553048292809564
1,16,mol35,4.522136441800587
1,16,mol36,3.0768697691647597
1,16,mol37,4.852246694927773
1,16,mol38,3.0808190954827106
1,16,mol39,1.0590682503030673
1,16,mol40,3.1320067441657913
1,16,mol41,1.5296094105929
1,16,mol43,1.5018659943550225
1,16,mol44,2.829267137920046
1,16,mol45,0.729072288983817
1,16,mol46,4.564254522178383
1,16,mol57,4.2957981418787865
1,17,mol0,6.222609327424469
1,17,mol1,1.7885651327950016
1,17,mol2,3.1060318783242815
1,17,mol3,1.2469993736316942
1,17,mol4,3.5961305757319613
1,17,mol5,1.7315083108537352
1,17,mol6,3.3006727866127097
1,17,mol7,3.166523665630813
1,17,mol8,2.6684363102225777
1,17,mol9,1.5016494722867413
1,17,mol10,5.163204601937695
1,17,mol11,2.2565392662954777
1,17,mol12,1.988426839968465
1,17,mol13,1.3149528469706044
1,17,mol14,1.1190872751934942
1,17,mol15,0.8997027196158797
1,17,mol16,0.5130039924949797
1,17,mol17,2.1743478542688695
1,17,mol18,5.630810011550423
1,17,mol19,1.432979916387257
1,17,mol20,0.7118341804892631
1,17,mol21,1.239670517494243
1,17,mol23,0.8448280609094376
1,17,mol24,7.296465891824313
1,17,mol25,9.002467212841859
1,17,mol26,5.189764913609229
1,17,mol27,4.902156713153151
1,17,mol28,5.698892941131081
1,17,mol29,0.8988402992353044
1,17,mol30,1.5377095087607848
1,17,mol31,3.2716715542288157
1,17,mol32,6.006345310467207
1,17,mol34,0.9484135409169325
1,17,mol35,4.877833655648162
1,17,mol36,3.2414340394954824
1,17,mol37,4.776278126814591
1,17,mol38,3.0786705925241056
1,17,mol39,1.0581342064218506
1,17,mol40,4.728079587475237
1,17,mol41,1.7966420231172289
1,17,mol43,2.0057859307513355
1,17,mol44,5.819449873901926
1,17,mol45,2.98298541604006
1,17,mol46,2.0495211465907297
1,17,mol57,4.326556878387604
1,18,mol0,0.7536878145160636
1,18,mol1,1.7595670630157865
1,18,mol2,3.207620790355715
1,18,mol3,0.8023550302668977
1,18,mol4,1.9268833363750908
1,18,mol5,2.1522678626922294
1,18,mol6,0.8942588186659968
1,18,mol7,3.1641549038833783
1,18,mol8,5.7446218181132584
1,18,mol9,1.5010961818427415
1,18,mol10,5.264265692857836
1,18,mol11,2.712886009461757
1,18,mol12,2.264791590647971
1,18,mol13,3.1248192196685167
1,18,mol14,1.118115166027185
1,18,mol15,0.956562133508931
1,18,mol16,0.5243877497665854
1,18,mol17,1.9044905476029779
1,18,mol18,5.635547464219479
1,18,mol19,1.4370791164452557
1,18,mol20,0.6935961715802427
1,18,mol21,1.239670517494243
1,18,mol23,2.5084416950569133
1,18,mol24,3.8420998959625656
1,18,mol25,8.985609742262563
1,18,mol26,6.029514871203058
1,18,mol27,0.7128925780315712
1,18,mol28,1.2376246611320032
1,18,mol29,5.099304078931925
1,18,mol30,5.527300515521921
1,18,mol31,2.1112727520976535
1,18,mol32,1.1906908606831104
1,18,mol34,0.9848791509073038
